track,artist,genre,valence_tags,arousal_tags
The Air Between Us,Hammock,ambient,5.559565217391304,3.926630434782609
CAPTAIN MAN,Jimmy Powell,british,5.58,4.5225
Pixieguts Is A Spammer,SPAmbient,soundtrack,6.282352941176471,4.3629411764705885
On the Low,Hope Sandoval & The Warm Inventions,rock,6.797590361445784,4.225481927710845
Lightning Strikes (Not Once but Twice),The Clash,punk,2.53,6.200000000000001
I'm An Agent,Gary Numan,new wave,4.32,3.55
Für Alina,Arvo Pärt,piano,5.4101449275362326,4.001304347826086
Blowin' Smoke,Nashville Pussy,rock,3.85,5.64
Miracle,Move.Meant,hip-hop,6.84,3.81
A Wish,secret of mana,video game music,6.95,4.0
Only You (iTunes Session),Joshua Radin,singer-songwriter,6.029345238095239,2.9324404761904765
Robot Waiting Room #3,Aperture Science Psychoacoustics Laboratory,soundtrack,2.86,2.045
Soul Crying Out,Simple Minds,rock,5.079999999999999,4.98
Loss,John Frusciante,rock,5.862499999999999,4.7575
Where the Bee Dances,Michael Nyman,minimalism,6.84,5.0
Everybody Pays as They Go,Jakob Dylan,acoustic,4.14,1.933333333333333
I Can't Stand It,The Specials,ska,5.09,4.21
200%,Akdong Musician,,7.57,5.5
Love Is How y Make It,Gong,psychedelic rock,6.627999999999999,4.614000000000001
SUKIE IN THE GRAVEYARD,Belle & Sebastian,indie,6.068524590163935,5.493934426229508
Minstrel of the Dawn,Gordon Lightfoot,folk,7.34,2.86
"""Yeah"" Is What We Had",Grandaddy,indie rock,4.476190476190476,2.916666666666667
How Can I Tell My Mom and Dad,The Lovelites,soul,5.1,4.09
Ski Jumper,Hafdis Huld,acoustic,4.81,2.6775
Unforgettable,Peggy Lee,jazz,6.55,3.5200000000000005
Stolen Dance,Milky Chance,indie,6.397840909090909,4.776477272727273
Burned,Teenage Fanclub,indie,4.235,3.025
Carinhoso,Elis Regina,mpb,5.607500000000001,4.565
You've Got A Friend,Larry Hall,,6.55,4.235
気まぐれプリンセス,モーニング娘。,j-pop,6.224285714285713,5.224285714285714
One Of Those Nights,Trace Adkins,country,6.81,5.14
She Knows It,Grafton Primary,electronic,5.5934375,3.664375
Tune Out,The Format,indie,4.594059405940594,3.078019801980198
Unconditional,William Ackerman,guitar,5.494805194805195,2.31025974025974
"The Tango I Saved for You (from the film Gaily, Gaily) (Zeb's The Tango I Stole From You Remix)",Zeb,tango,6.508,5.142
Yo Boy,Tinef,indie,6.32,3.23
"Winning A Battle, Losing The War",Kings of Convenience,acoustic,5.399774436090225,2.95624060150376
Fall Behind,Naomi Striemer,soundtrack,5.525,3.7425
Immer noch (live),Soul in Sadness,,7.45,4.19
Не стреляйте,Zемфира,russian rock,5.083333333333333,4.48
El zorzal,Juana Molina,electronic,7.241724137931034,2.8357142857142854
Run Run Run (live),Phoenix,indie rock,3.275,2.2
The Ghosts You Draw On My Back,Mum,electronic,7.678106508875739,5.102485207100592
Heart Sweats,Japandroids,garage rock,4.5925,4.785
Beg For It,Rough Trade,,4.24,5.19
Tunneling Through The Guy,Man Man,experimental,5.685,5.01
"Etude #12 In C Minor, Op. 10/12, CT 25, ""Revolutionary""",Frédéric Chopin,,3.5,5.184285714285714
Wavelength,Flooting Grooves,ambient,5.55,4.29
Beskhu3epnm,Aphex Twin,electronic,3.377450980392157,2.317058823529412
Come Out And Play (keep em seperated),The Offspring,punk,7.57,6.1
The Curse of Being a Girl,Kashmir,indie,5.4350000000000005,3.585
The Black Velvet Band,The High Kings,celtic,7.25,5.65
Decayed Crow,DIR EN GREY,progressive metal,4.625,5.53
Bolton wanderer,Planningtorock,experimental,5.003333333333334,4.57
Shuffle A Dream,Little Dragon,swedish,5.930454545454546,4.4602272727272725
Immuno,Eddyfink,,5.11,5.52
Gimme More,Britney Spears,pop,7.346575342465753,6.259863013698631
Underground Industry,Digital Beat,electronic,6.21,3.5
Mafia,Fleshgod Apocalypse,classical,6.065,3.0
Odyssey Europa (Premiere Version),Kirlian Camera,synthpop,6.21,4.025
Paradise,Ana Laan,pop,4.543333333333333,3.1
The Wonderful World Of Adam Beebe!,Adam Beebe,noise,3.9566666666666666,3.9216666666666655
Trap Them and Kill Them,Impetigo,grindcore,4.62,5.29
Exit music,The Cinematic Orchestra,nu jazz,4.42,3.38
Been Training Dogs,The Cooper Temple Clause,alternative,5.033333333333333,4.951075268817204
La Despedida,Shakira,soundtrack,7.152500000000001,6.0125
The Man Who Sold The World,The Section Quartet,experimental,5.9925,3.795
Chemistry,Jon Hassell,soundtrack,5.882,3.806
There Will Always Be a You,Donna Summer,pop,2.55,2.045
Black Cloud,Morrissey,indie,5.8925,4.205
The Power Of The Heart,Peter Gabriel,piano,5.152777777777778,3.354444444444445
Nucleus,Monolake,ambient,5.65,4.59
Trink mich!,Steinkind,industrial,3.54,2.39
"No. 5, A Minor: Preludio - Agitato - Finale",Niccolò Paganini,violin,7.445049504950496,5.44990099009901
Caught Between Worlds,Non Phixion,rap,4.68,3.41
Berlin Foot Chase,John Powell,soundtrack,5.125,5.34
We Never Change,Coldplay,rock,5.659722222222221,3.424097222222222
Vilderness (The Cinematic Orchestra remix),Nils Petter Molvær,jazz,5.420000000000001,3.682
Psycho2VII (11Th Floor Mix),C-Drone-Defect,death industrial,3.315,4.46
Free,Rudimental,soul,8.015,5.335
Carmina Necrologia,Bann,atmospheric black metal,5.51,4.725
Birthdays and Funerals,Ornette Coleman,jazz,5.74,5.24
Run and Hide,Algebra,soul,6.484999999999999,3.14
Dolphin's Heart,Luca Turilli's Dreamquest,symphonic metal,3.622564102564102,2.592820512820513
B'Bye,Chuck Mangione,smooth jazz,6.55,4.235
Badman Rendezvous,Kev Gray,,2.54,2.045
Aire,Estelares,spanish,7.45,4.19
House of Cards,...music video?,electronic,7.8,5.25
Implicit Differentiation,Shores of Elysium,djent,5.0,5.28
The Moment Of Our Love,Negative,glam rock,3.557377049180328,5.035573770491803
A Spoonful Weighs a Ton,The Flaming Lips,indie rock,6.771764705882353,4.615294117647059
Delorean Dynamite,Todd Terje,electronic,7.42,6.8
The Tape,Working For A Nuclear Free City,electronic,5.282386363636364,3.552727272727273
Beau masque,Marie Möör,experimental,3.15,3.32
Dance Apocalyptic,Janelle Monáe,pop,8.47,6.05
Phrosthetic Synthysys Wyth Butterflie,Theta Naught,post-rock,7.076666666666667,5.1433333333333335
These Two Words,She Wants Revenge,industrial,2.8266666666666667,3.22
[Samskeyti],Sigur Rós,post-rock,6.97,5.166666666666667
Drowning,Backstreet Boys,pop,7.252413793103448,4.906551724137932
Red Right Hand,PJ Harvey,soundtrack,4.4,6.0
Peggy Day,Bob Dylan,folk,6.672300000000002,4.0726
Ale,Xiu Xiu,indie,6.47,1.95
Preußen Erwache,Wappenbund,martial industrial,5.4,4.23
Кошка,Noize MC,,2.67,4.37
Elysium,Lisa Gerrard,ambient,5.036562998405104,4.766427432216906
Monkey & Bear,Joanna Newsom,folk,6.334050632911394,4.495696202531645
DJ Zick - ☣[X]Irm[X]sc[X]her[X]☣ (Killer Cut),DJ Zick Finland,electronic,3.44,5.63
Red Red Red,Fiona Apple,alternative,5.596412213740458,3.6012977099236645
Rock Song,Bette Dillinger,metal,3.055,5.375
Six Queens,Larrikin Love,indie rock,7.976666666666667,6.39125
You Gotta Go!,The Mighty Mighty Bosstones,ska punk,6.874,5.794
Valley Of Rainbows,Altaria,power metal,5.502000000000001,4.092
Shake Your Rump (Madlib remix),Beastie Boys,hip hop,7.345,4.775
Dominion,The Sisters of Mercy,gothic rock,5.29,3.48
Sell My Soul,Jill Tracy,dark cabaret,4.647499999999999,4.105
Basmati (Featuring Daniela),Dzihan & Kamien,lounge,7.630000000000001,5.89
Sprawl,Calexico,indie,3.16,2.565
Super Rhyme Maker,Kid Rock,hip hop,6.840000000000001,3.81
Témoignage,Les Joyaux de la Princesse,french,5.4,4.23
Indian Moon,Guitar Chill Out,ambient,6.57,5.04
White Sweater,Romeo Void,new wave,5.941999999999999,4.3260000000000005
Orochimaru's Theme,増田俊郎,soundtrack,6.57,5.04
Machete ((High Rankin Remix)),Drop Top,,3.0,4.61
Good Morning Good Morning,The Beatles,rock,7.83608695652174,5.404347826086957
Controlled Environment,Flykkiller,electronic,2.9750000000000005,1.88
A Girl Like You (LP Version),The Rascals,classic rock,4.5825,3.345
Gone Forever,Mad Sin,psychobilly,2.2,3.0
Prince of Darkness,Indigo Girls,folk,3.81,4.526666666666667
Fathom The Nine Fruits Pie,Danielson,,5.0,4.17
Amon Amarth - The Beheading Of A King,Amon Amarth,viking metal,7.45,4.19
Before Departure,PJ Harvey,alternative,3.625189873417722,3.647721518987341
Folded Papers,Tender Forever,indie,7.014925373134329,3.2083582089552234
To Cure a Weakling Chile (Boy/Girl song),Adem,,6.8,4.05
Shots,Imagine Dragons,alternative,6.3375,4.585
Blue Lambency Downward,Kayo Dot,avant-garde,4.348333333333334,3.265
Harbour,Sailor,pop,7.958,5.634
Stillsuit,2 Sinners,,5.968,3.498
For A Lifetime,Teedra Moses,soul,6.7325,4.7825
Two Out of Three Ain't Bad,Meat Loaf,classic rock,5.658703703703703,4.545925925925926
Room 410,Call the Cops,pop punk,7.07,5.1033333333333335
Lower My Gun,Jay Brannan,,1.87,2.065
Evangeline,The Angels of Light,folk,3.4466666666666668,2.7066666666666666
Through Sun and Steel Transforming,Von Thronstahl,martial industrial,5.761764705882354,4.374705882352941
Getting Away With It,Skin,alternative,7.17,6.33
My Love Is for Real,Paula Abdul,pop,7.248421052631579,5.933157894736842
"Wine, Women, and Song",Harvey Danger,indie,6.78,3.763235294117648
Part II: Ich spur’ soeben nebeind um Felsenhoh - Hier ist die Aussicht frei - Freudig empfangen wir,Gustav Mahler,classical,7.61,5.12
Earthmoving,Dotåbåtå,noise,4.718333333333334,4.706666666666667
I Love You so Much It Hurts,Ray Charles,soul,5.692874015748033,4.216377952755906
Come Back to Bed,John Mayer,rock,5.921406844106464,3.839391634980988
The Geek (Shall Inherit),Wir sind Helden,german,6.187045454545455,4.487272727272727
April the 14th Part 1,Gillian Welch,country,3.738,3.1820000000000004
London Rain (New Club Mix),Cosmic Gate,trance,6.267065868263472,4.501497005988024
Cumulus,Zagrob,ambient,5.883333333333334,4.466666666666667
Kill,Jimmy Eat World,alternative,4.681052631578948,3.941184210526316
At the Onset of the Age of Despair,Gallhammer,black metal,2.1733333333333333,2.893333333333333
Suzy & Jeffrey,Blondie,new wave,4.932,3.814
Csinálj gyereket!,Anima Sound System,happy,8.313333333333333,5.953333333333333
Honey Honey,Feist,indie,6.406161616161617,3.3531313131313136
Mars Rain,James Bernard,ambient,2.2,3.0
When We Dance,Sting,pop,6.654141414141414,4.311515151515151
Nightlight,Castledoor,,5.1,4.09
Chrome Dreams,Madlib the Beat Konducta,beats,3.94,4.36
Yggdrasil,Luca Turilli's Rhapsody,hip-hop,5.025,4.9125
Bonne Année (Live),Pierre Repp,comic,7.5,4.3
Muckraker,Kroakers,experimental,5.92,5.694999999999999
Covenant Song,Caedmon's Call,,7.395,5.19
Heaven Help Us All,Stevie Wonder,soul,6.95,4.7
Poison in the Water,Vortex Navigation Company,,2.625,1.865
Hello,ManInside,indie,5.531111111111112,3.6866666666666665
Hopes Die in Winter,H.E.R.R.,martial industrial,6.005441176470589,4.422794117647059
Mi zúg...?,Dalriada,progressive metal,4.15,3.524
Simoon,Yellow Magic Orchestra,electronic,4.763333333333334,2.4166666666666665
The Legend of Wooley Swamp,Charlie Daniels Band,country,6.05,5.45
Comrade Enver Hoxha,Test Dept.,industrial,3.4,5.57
Say Yes,The Whispers,soul,7.051884057971015,5.31768115942029
Everything...,Dolunay,indie,4.848571428571429,3.895714285714286
You Can Do It,The Brand New Heavies,funk,6.609999999999999,6.044999999999999
Marmalade Sun (Afro Dub Mix),Adham Shaikh,electronic,7.55,6.9
Corroded Breed,:Wumpscut:,industrial,3.08,5.87
On Some Faraway Beach,Brian Eno,ambient,3.9466666666666654,2.02
Stupid,Stupid,nu jazz,5.669,4.9095
Ansuz,Di Donna,electronica,6.84,5.0
Without Standing,Lusine ICL,ambient,6.57,3.63
Go,Thousand Foot Krutch,rock,5.49,5.346666666666667
Bridge to Bama [Hi Tek remix (dub)],Soulive,funk,7.035,2.96
New Beginning,Tracy Chapman,folk,6.146666666666667,4.140000000000001
Hallowed Be My Name,HammerFall,power metal,7.570000000000001,6.1
Dictator,The Clash,punk,6.21,3.5
Deep in a Dream,Chet Baker,jazz,5.43,3.91375
Vancouver,Jeff Buckley,rock,5.098909090909091,4.377636363636364
The Call Of The Wild,Alan Parsons,progressive rock,5.464,3.798
ギラギラサマー(^ω^)ノ,シェリル・ノーム starring May'n,happy,7.17875,4.81875
She's The Lionman,In Your Face,rock,7.5,4.3
Nightingale,Low,indie rock,7.13,3.04
Superman,Sandi Thom,singer-songwriter,5.97,3.925
The Fog Watch,Vic Sadot,country,5.708333333333333,3.21
Swan Song,Lana Del Rey,chamber pop,3.24,2.12
Sea Of Love (Remastered Version),Cat Power,soundtrack,5.53945147679325,3.975611814345992
There's Always Tomorrow,Geri Halliwell,pop,7.093333333333334,4.543333333333334
Sedan Delivery,Neil Young & Crazy Horse,rock,2.53,6.2
Serial Sleepers (),House of Heroes,alternative rock,7.26,2.55
Listen to Your Heart,Alicia Keys,soul,6.171666666666666,3.308333333333333
One Two Three Four,Feist,indie,6.589473684210526,4.337894736842106
Disco,Henry Mancini,soundtrack,5.68,4.27
Build a Levee,Natalie Merchant,blues,3.6342105263157896,4.113157894736842
Life Goes On,"Royce da 5'9""",,5.1,4.09
Jack U Off [UK Bonus Track],Robyn,pop,7.16,6.85
Изменить Весь Мир,Сабака,indie,7.489999999999999,4.626666666666667
Nowhere,Elika,shoegaze,3.54,2.39
Let's Get It On,Matthew Good Band,,6.27,2.95
Nar-I Mey,Mercan Dede,oud,7.55,6.9
Stop the Show,Built to Spill,indie rock,4.318333333333334,3.478333333333334
VLBI,Nheap,electronic,6.81,5.14
- Presto,Frédéric Chopin,piano,6.36,5.32
Air Powerplant,Factory of Dreams,metal,5.3566666666666665,4.412222222222222
In favilla,In Strict Confidence,electronic,3.807722772277228,3.4760396039603965
Box of Rain,Phil Lesh and Friends,psychedelic rock,3.05,3.05
Carnival (Clutter's Bombay Mix),Adrian Carter,electronic,4.648,3.488
1130,Mattafix,trip-hop,2.9,5.09
Polymorphia,Krzysztof Penderecki,contemporary classical,4.513333333333334,6.044999999999999
Airportman,R.E.M.,rock,4.942857142857142,2.91
The Best You Ever Had,Marissa Nadler,pop,3.864444444444445,4.31
Sukurappu ~Wakare no Shi~,坂本真綾,,7.76,6.225
Rise And Fall,X-Fusion,industrial,5.27940594059406,5.657524752475247
Pram Town,Darren Hayman & The Secondary Modern,,5.1,4.09
Trøllabundin,Eivør Pálsdóttir,folk,5.489999999999999,4.633333333333334
Save Room,John Legend,soul,6.514705882352942,3.86372549019608
"If You Gotta Go, Go Now",Bob Dylan,folk rock,7.809999999999999,5.33
Последний Вальс (№4),Последние дни счастья,electronic,4.928,3.262
Fallout,Sturmreaktor,electro,3.94,4.36
Until The Shadows,Psyche,electronic,5.885,4.77
故郷の原風景,Sojiro,new age,1.2,1.405
Lusitania,Andrew Bird,indie,6.115,3.55
Ende,Archon Satani,dark ambient,2.55,4.42
02. Winobranie,Muzykoterapia,jazz,4.738,3.458
Intro,Aaliyah,hip-hop,2.86,2.045
Touch of Fire,The Upsetters,reggae,6.42,4.25
Star Gazr,Zan-zan-zawa-veia,8-bit,6.802352941176471,4.851764705882353
Bella stronza,Marco Masini,sad,2.4806060606060605,4.226060606060607
Passé simple,Robert Lamoureux,,6.32,3.23
I Corinthians 15:55,Johnny Cash,country,5.98,4.2675
It's Okay to Think About Ending,Earlimart,indie,4.4822549019607845,2.9703921568627454
Take the Fifth,Spoon,indie,6.816923076923076,5.287692307692309
Kamikaze Annelids,Kenickie,indie,7.485,4.545000000000001
Under the Greenwood Tree,John Goudge Band,indie,5.345,3.08
Jaum fi Aynayn Shams,Zahra M.M.A. Sadiq,electronica,4.63,2.485
Amy's Song,Switchfoot,rock,5.8677777777777775,3.883333333333333
Push the Sky Away,Nick Cave & The Bad Seeds,alternative,2.195,1.105
Stand Up,Underworld,party,7.57,5.5
The Outsiders,Athlete,indie,6.255471698113207,4.445094339622641
theunion,Vices I Admire,rock,4.664444444444444,4.465555555555556
Space Mountain,Fuck Buttons,electronic,4.936753246753247,3.988311688311688
They Will Grow,Glass Vaults,,4.32,3.55
I Love You,Daniel Lanois,rock,4.633333333333334,2.9433333333333334
Love,Backyard Babies,rock,3.85,5.64
童謡綺譚～序～ さくらさくら,志方あきこ,experimental,5.1640329218107,4.410452674897118
Foreword,VNV Nation,futurepop,6.444999999999999,4.135
Moinaexquisitewallflower,lovesliescrushing,shoegaze,5.17274074074074,3.461925925925926
Undercovers On,Rival Schools,emo,4.1466666666666665,4.02
Der Yek Gooshe,Laleh,pop,6.625,3.925
in e,Acid Mothers Temple & The Melting Paraiso U.F.O.,electronic,5.573333333333333,5.366666666666666
Tosca Fantasy (Plushenko Golden Olympic Program),Edvin Marton,classical,3.56,5.51
1 2 3,Camille,french,4.24,3.25
Don't Look Down,Tindersticks,indie,4.739558823529412,3.605588235294118
Postcode Project,Unless,,2.75,5.32
My Travels,Kenny Larkin,ambient,5.255,2.7850000000000006
Wind,Child's Play,rock,3.795,4.89
Interlude,Maneesh De Moor,ambient,2.178918918918919,1.3205405405405406
I Try (Digitally Remastered),Angela Bofill,quiet storm,5.51,3.856078431372549
In the Mood,The Glenn Miller Orchestra,swing,6.27,2.95
Killer Queen (Live),Queen,classic rock,2.5133333333333336,3.3233333333333337
Find A Way,SafetySuit,alternative,4.821111111111112,4.100277777777778
"Anything, Anything",Buckcherry,rock,6.63,5.93
Wolfgang,Audio,drum and bass,3.4,5.57
Trip With Jesus,The Union Underground,alternative metal,2.743333333333333,5.6466666666666665
Empty-Handed Heart,Warren Zevon,classic rock,2.513333333333333,3.3233333333333333
O-Vals (avp remix),Aavepyörä,suomisaundi,6.0,6.57
When Men Were Trains,Big Dipper,,7.32,4.15
Almost,Tracy Chapman,folk,4.3167307692307695,3.49025641025641
Mother Nature's Son,The Beatles,classic rock,6.193648648648647,3.308108108108108
The Origin of Love,Hedwig And The Angry Inch,soundtrack,7.362811059907834,4.696313364055299
Slow Pigeon,Lulu Rouge,ambient,4.635909090909091,3.50125
Black Star,Gillian Welch,acoustic,7.510000000000001,5.574999999999999
555,Emiliano Mendoza,guitar,5.723333333333333,3.98
Never Had A Love Like This,Meli'sa Morgan,soul,4.0,5.7
Verses from the Abstract,A Tribe Called Quest,hip-hop,6.218999999999999,2.984166666666667
Inori no Kanata,志方あきこ (Akiko Shikata),classic rock,5.269444444444445,4.416666666666667
0012,Hecq,experimental,4.435,3.705
Just Got Paid,Rapeman,noise rock,5.13,4.53
Do You,Jay Sean,chill,6.712376237623763,5.228712871287128
hi gene,Del Boca Vista,sound art,4.82,4.732857142857143
- The Petrol Wife,Anita Lane,rock,3.4875,2.875
Sant Ji,Constance Demby,ambient,7.323349753694581,3.776206896551724
Salt for Your Wounds,AFI,punk,5.265,5.779999999999999
Axis,Lacarno & Burns,chill,4.15,2.8575
"Carnival Overture, Op. 92",Antonín Dvořák,classical,7.483333333333333,5.91
ChampagneChroniKnightcap,Solange,soul,5.881714285714286,3.792
Gigolo (Live Version),Black Oak Arkansas,album rock,2.7425,3.395
We Are Alive,Bruce Springsteen,folk rock,5.948,3.692
Caught in the Middle,Charli XCX,pop,4.293333333333333,3.1
Degradation,Hilmar Örn Hilmarsson & Sigur Rós,ambient,6.47,1.95
If Jeff Buckley Had Lived,The Indelicates,indie,3.52,4.455
Uritual,Boards of Canada,ambient,5.08,4.09
Heavy Water / I'd Rather Be Sleeping,Grouper,ambient,5.542485207100591,3.064319526627219
Musette and Drums,Cocteau Twins,shoegaze,4.795809523809523,4.178571428571428
A Súplica,Weberty Moreira,rock,5.554285714285714,4.358809523809524
Timebomb (Rabbit In The Moon Remix),Rabbit In The Moon,techno,5.163333333333333,5.405
Viholliseni Maalla,The Brian Jonestown Massacre,psychedelic rock,3.76,2.45
Middle Is Gold,Mates of State,indie,6.256666666666666,4.494108527131782
Cowboy Bob,Butthole Surfers,electronic,2.53,6.2
Bullets,Archive,trip-hop,5.189024390243902,3.745487804878049
Space Sickness,The Time Travelling Pirates,alternative,4.096,4.64
Swamp Amp,Humanoid,acid house,5.67,5.4
Everything Is OK,Halou,trip-hop,5.821904761904763,4.226904761904762
Winn Coma,Boss Hog,post-punk,4.21,5.71
Smokin' Mirrors,BAD VISION,punk,2.75,5.75
On My Own,iksoN,electronic,6.84,5.0
Man Listen,Buckshot & 9th Wonder,hip-hop,7.56,4.62
Pain In My Heart,Maria Kizirian,,6.81,5.14
I Am For You (Don't Give Up),Waking Ashland,emo,7.1225,4.82578125
Its Out There,Sound Waves,soundtrack,5.05375,5.505
Banho Cheiroso,Rita Ribeiro,bossa nova,7.25,2.49
Utopia,McCoy Tyner,jazz,6.05,5.45
When I Look at You,Miley Cyrus,pop,5.185324675324676,4.876428571428573
Banana Brain,Die Antwoord,electronic,7.19,4.8
Run Like An Antelope (Live),Phish,rock,3.595,2.4
Let It Come,Hot Snakes,rock,7.45,5.05
What Kind Of Fool Am I,Perry Como,,6.55,4.235
Had To Fall In Love,The Moody Blues,classic rock,6.385196850393701,3.963464566929134
Bella's Lullaby (Remix),Carter Burwell,soundtrack,5.68,4.27
Hopes And Dreams,Club 8,swedish,5.89,3.497777777777778
Skin and Bones,Owen,singer-songwriter,7.199999999999999,5.209999999999999
Circles,Parijat,ambient,2.289807692307692,1.095576923076923
Lisbon,The Walkmen,indie,3.8849999999999993,2.07
You'll never guess what happened today,Flip,electronic,6.205,2.87
Ėjau rytelia čiūta,Donis su Kūlgrinda,,3.475,2.5
Done,Frazey Ford,folk,7.05,1.91
UNTUNED (stereo version),ANDREAS MONOPOLIS,noise,6.356875,5.110625
a spurt of adam,Farmer Joe & The Ignorant Corpses,experimental,3.4,2.025
Where Angels Fear to Tread,Bryan Adams,rock,6.760000000000001,3.31
Turn Me Up,The Home Guard,rock,4.781242603550296,4.055798816568048
Thy Word,Michael W. Smith,,7.45,5.05
Dance on Vaseline,David Byrne,electronic,3.863333333333333,2.533333333333333
My Retaliation,All Shall Perish,deathcore,5.0,5.28
Blown Away,Akon,hip-hop,5.57,3.49
One Time,Jill Scott,soul,7.785,5.43
Anytime,Brian McKnight,soul,6.625454545454545,4.1135064935064936
Shushu The Fox,DNA,electronic,5.88,4.05
The Other Side Of The Sun,Janis Ian,easy listening,4.444999999999999,2.48
Rape,Acylum,industrial,6.370000000000001,6.345
American Girl,Everclear,alternative,6.84,3.81
Rocky Dennis' Farewell Song,Jens Lekman,indie,6.645851851851853,3.3795555555555548
Seishi Seppuku Kei,Merzbow,noise,5.039924812030075,5.1164661654135335
Noli Me Tangere,Foundation Hope,dark ambient,5.682118644067796,3.894406779661017
Will We Ever Know How?,Valencia,pop punk,8.02,6.074999999999999
Lacrimosa Dominae,Immediate,,5.74,5.24
Love is Little,FiddleSticks with Lisa Arrington,children,7.475,5.18
Lethargy,Guided by Voices,indie rock,3.29,4.0
Šliaužk Į Kopas,Kardiofonas,alternative rock,4.913333333333333,4.556666666666667
Kicking Kay,The Horrors,garage rock,3.215,2.175
Dirty Pop,CROSS GENE,j-pop,5.71,6.25
We Fall,Siouxsie and the Banshees,new wave,2.645,1.74
All I Want,Kirsty Hawkshaw,electronic,7.587920792079208,5.613564356435644
Back To You (Original Mix),DJ Shah feat. Adrina Thorpe,vocal trance,5.443168316831683,4.083168316831683
I May Know the Word,Natalie Merchant,folk,6.226373626373626,3.1884615384615382
The Flowers of Guatemala,R.E.M.,rock,4.003630136986302,3.410821917808219
Myth - Sunlight at Night (Mystical Vision Remix),Lost Lagoon,trance,6.52,4.625
Bird Gerhl,Antony and the Johnsons,singer-songwriter,4.323846153846154,3.411538461538462
All You Do Is Talk,Black Rebel Motorcycle Club,alternative rock,5.121764705882353,3.904352941176471
Nobody,The Replacements,alternative,4.3225,3.645
Kamera,Wilco,indie,6.629361702127659,3.4061702127659577
Blue Paper,Moby,ambient,5.47,2.744
Connective (original mix),Nu Nrg,trance,5.046,3.59
Tompkins Square Park,Mumford & Sons,alternative rock,2.1875,3.12
Keep the Home Fires Burning,Storm of Capricorn,martial industrial,5.4,4.23
My Saving Grace,Mariah Carey,gospel,6.453103448275861,4.7268965517241375
Parça 1,Bilinmeyen Sanatçı,black metal,4.23,4.965
Until Tomorrow,Pretty Lights,chill,6.1175,3.4625
Around The Bend,Greg Laswell,indie,7.231,4.346
Orbis de Ignis,Dead Can Dance,ambient,2.5430232558139534,2.0337209302325583
All of the cool girls,Honest Bob and the Factory-to-Dealer Incentives,guitar,3.984,4.196
II. Andante grazioso,Luigi Boccherini,classical,5.37,4.28
Nos acompañará siempre (Complete mix),Stidiek,soundtrack,5.083125,4.138125
Digital Veil,Goddess,metal,5.883913043478261,4.806521739130435
EASY COMES EASY GOES(JAZZ POET MIX),Ed O.G & Da Bulldogs,happy,7.1875,4.74
Make the Storm,Metricks,ambient,5.234663865546219,3.757983193277311
Love Me,She Wants Revenge,dark wave,2.625,3.405
Surrender,Orange Black,,4.14,6.62
Après Moi (Album Version),Regina Spektor,piano,5.83,5.5
Hail,Pecheur,deep house,5.682222222222222,3.3655555555555554
The Secret,Andy Edwards,experimental,5.37,5.19
Independence (Brothers In Rhythm Club Mix),Lulu,piano,4.0,5.7
Parallel Lines,Junior Boys,electronic,6.1590384615384615,5.115961538461538
Super Sonic (Brainbug Mix),Music Instructor,,2.9,5.09
The Painter,Deep Purple,hard rock,3.595,2.4
Mavis,Eden,world,6.279999999999999,3.27
Rising Thermal 14° 16' N; 32° 28' E,Jon Hassell,nu jazz,5.144444444444445,3.38
Glorious,Everclear,alternative rock,7.143333333333333,4.6066666666666665
Love T.K.O.,Teddy Pendergrass,soul,6.617435897435897,4.3617948717948725
暴かれた真実,志方あきこ,soundtrack,3.3975,4.17
One Of A Kind,Portecho,electronic,4.21,5.71
Θεός αν είναι,Χάρις Αλεξίου,folk,4.98,5.085
Triskaideka,Syndrone,idm,5.29,3.48
All Wrong,Morphine,alternative,4.9412,4.533199999999999
It's the Sun,The Polyphonic Spree,soundtrack,7.836821917808221,5.463232876712328
Zealous Order of Candied Knights,Matmos,electronica,5.58,4.65
Seems Like Home to Me,Two Gallants,indie rock,4.489999999999999,3.072
I Will Call You Lover Again,"Loney, dear",indie,6.581183431952663,3.856508875739645
Monkey!!! Knife!!! Fight!!!,Minus the Bear,indie rock,5.454285714285715,4.247142857142857
Veselka's Dinner,Doctor Rockit,chill,2.58,1.625
Lugu Lake,Freeform,idm,4.95,3.7
Control It,Static-X,industrial metal,2.53,6.2
Another Dimension,Airwave,trance,4.996666666666667,4.075
Soldier Side,System of a Down,alternative metal,2.425625,2.8615625
Overdrive (Album Version),Katy Rose,alternative,6.333333333333333,5.11
The Woman with the Tattooed Hands,Atmosphere,hip hop,6.222493573264779,4.028791773778921
Meat and Potatoes,Belle and Sebastian,indie pop,6.566796116504855,4.765436893203884
Always,Junip,indie,5.72,4.09
When You're Mine,Fox Thomas,alternative rock,5.42,4.39
Wasted,Josh Todd,hard rock,3.85,5.64
Skipalong,Lenka,pop,6.989859154929577,3.1908450704225357
Knives At the Wall,Liz Durrett,indie,5.48,5.075
Song that isn't one,Intentionally Blank,sad,3.283333333333333,3.2016666666666667
Heavenly Peach Banquet,Monkey,alternative,6.187142857142857,3.375714285714286
Mr. U.F.O. Man,Kelis feat. John Ostby,hip-hop,5.203333333333333,4.5344444444444445
Good Go Bad,Cheyenne Kimball,pop,5.995280898876404,5.120898876404495
